SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,GenderMale,InternetService_FiberOptic,InternetService_No,Contract_OneYear,Contract_TwoYear,PaymentMethod_CreditCardAutomatic,PaymentMethod_ElectronicCheck,PaymentMethod_MailedCheck,Churn
0,1,1,23,1,1,0,1,0,1,1,0,1,69.5,1652.1,0,0,0,0,0,1,0,0,0
0,0,0,38,1,0,0,0,0,0,0,0,0,20.05,678.2,0,0,1,1,0,0,0,1,0
0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,1,0,0,0,0,1,0,0
0,0,0,9,0,0,0,1,0,0,0,1,0,40.75,359.4,0,0,0,0,0,0,1,0,0
0,1,1,72,1,1,1,0,1,1,1,1,1,83.3,6042.7,0,0,0,0,1,0,0,0,0
0,1,1,42,1,1,1,1,0,0,1,0,1,69.4,3058.3,1,0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,0,0,0,0,0,0,25.15,476.8,1,0,0,0,0,0,0,1,0
0,1,1,55,1,0,0,1,1,1,1,1,1,103.7,5656.75,0,1,0,1,0,0,0,0,0
0,1,1,24,1,0,0,0,0,0,0,0,1,20.8,469.65,1,0,1,1,0,1,0,0,0
0,1,0,72,1,1,1,1,1,0,1,1,1,109.65,7880.25,1,1,0,0,1,0,1,0,0
0,1,0,21,1,0,0,0,0,1,1,0,1,86.05,1818.9,0,1,0,0,0,0,1,0,0
0,0,0,57,0,0,1,0,1,1,0,0,1,41.1,2258.25,0,0,0,1,0,1,0,0,0
0,1,1,51,1,1,1,0,0,1,1,0,1,95.15,5000.05,0,1,0,1,0,0,0,1,0
0,0,0,28,1,1,1,0,1,0,0,0,0,59.0,1654.45,0,0,0,1,0,0,0,1,0
0,0,1,52,1,1,1,1,0,1,1,1,1,85.15,4461.85,1,0,0,0,1,0,0,1,0
1,1,1,23,1,0,0,1,1,0,0,1,1,88.45,2130.55,0,1,0,0,0,0,0,0,0
0,1,1,5,0,0,0,1,0,0,0,0,1,30.5,167.2,0,0,0,0,0,0,1,0,0
1,1,0,72,0,0,1,1,1,1,1,1,1,64.45,4641.1,1,0,0,0,1,1,0,0,0
0,1,0,72,0,0,1,1,1,1,1,1,0,65.5,4919.7,0,0,0,0,1,0,0,0,0
0,0,0,62,1,0,0,0,0,0,0,0,1,20.05,1201.65,1,0,1,0,1,1,0,0,0
0,0,0,43,1,1,0,0,0,0,0,0,0,26.45,1110.05,1,0,1,0,1,0,0,0,0
0,0,1,19,0,0,0,0,0,0,0,0,1,25.35,566.1,1,0,0,0,0,1,0,0,0
0,1,0,10,1,0,0,0,0,0,0,0,0,19.6,189.45,1,0,1,1,0,0,0,0,0
1,1,0,25,1,0,0,1,1,0,0,1,0,88.4,2191.15,0,1,0,0,0,0,0,0,0
0,1,1,13,1,0,0,0,1,0,1,1,0,97.0,1334.45,1,1,0,0,0,0,1,0,0
0,0,0,70,1,0,0,0,0,0,0,0,0,19.7,1341.5,0,0,1,1,0,0,0,0,0
0,1,1,19,1,1,0,0,0,0,0,0,1,24.9,467.7,0,0,1,0,1,0,0,0,0
0,1,1,72,1,1,0,0,0,0,0,0,1,26.25,1988.05,0,0,1,0,1,0,0,0,0
0,0,0,50,0,0,1,0,0,1,0,0,1,35.4,1748.9,1,0,0,1,0,0,0,1,0
0,1,1,64,1,1,1,0,0,1,0,0,1,86.8,5327.25,0,1,0,0,0,0,0,0,0
0,0,0,5,1,0,0,0,0,0,1,0,0,80.2,384.25,0,1,0,0,0,0,1,0,0
0,0,1,23,0,0,1,1,0,1,0,0,0,40.65,947.4,1,0,0,1,0,0,0,0,0
0,1,0,31,1,1,0,0,1,0,1,0,0,88.65,2683.2,1,1,0,0,0,1,0,0,0
1,0,0,71,1,1,0,0,0,0,0,0,1,24.65,1766.75,1,0,1,0,1,0,0,1,0
0,1,1,1,1,0,0,0,0,0,1,1,1,90.1,90.1,1,1,0,0,0,0,1,0,0
0,1,1,71,1,0,1,1,1,1,0,0,0,64.05,4492.9,0,0,0,0,1,1,0,0,0
0,1,1,23,1,0,1,1,0,1,0,0,0,84.4,1936.85,0,1,0,0,0,0,0,1,0
0,1,0,70,1,1,1,1,1,0,1,0,1,99.35,6944.5,1,1,0,0,1,1,0,0,0
0,0,0,22,1,1,0,0,0,0,1,1,1,95.1,2162.6,1,1,0,0,0,0,1,0,0
0,1,1,62,1,0,1,0,1,1,1,0,1,70.75,4263.45,0,0,0,1,0,0,0,0,0
0,1,0,48,1,1,0,0,1,1,0,1,1,69.55,3435.6,0,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,1,19.3,19.3,1,0,1,0,0,0,0,1,0
0,0,0,21,1,0,0,0,0,0,0,0,1,20.85,435.25,0,0,1,0,1,1,0,0,0
0,0,0,18,1,0,0,0,1,1,0,0,0,55.2,1058.1,1,0,0,0,0,1,0,0,0
0,0,0,42,1,0,1,0,1,0,0,0,0,54.55,2455.05,0,0,0,0,0,1,0,0,0
0,1,1,45,1,1,0,0,0,0,0,0,1,24.65,1138.8,0,0,1,0,1,0,0,0,0
0,1,0,63,1,0,1,0,1,0,1,1,0,99.7,6330.4,1,1,0,0,1,1,0,0,0
1,0,0,67,1,1,0,1,0,0,0,0,0,54.9,3725.5,0,0,0,0,0,0,1,0,0
0,1,1,25,1,0,1,0,0,1,0,0,0,54.3,1296.8,1,0,0,0,0,0,1,0,0
0,1,0,61,1,1,1,1,1,1,0,1,1,80.8,4860.85,1,0,0,0,1,0,0,0,0
0,1,0,70,1,0,0,0,0,0,0,0,0,19.85,1328.35,0,0,1,0,1,1,0,0,0
0,1,1,48,0,0,1,1,0,1,0,0,0,39.4,1978.65,0,0,0,0,1,0,0,1,0
0,1,0,3,1,0,0,0,0,0,0,0,1,19.6,55.25,0,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,1,19.4,19.4,0,0,1,0,0,0,0,1,0
0,0,0,9,1,0,0,0,0,0,0,0,0,19.5,150.35,0,0,1,0,0,0,0,0,0
0,1,1,58,1,1,1,1,1,1,0,0,0,71.6,4230.25,1,0,0,0,1,1,0,0,0
0,0,0,29,1,0,0,1,0,1,1,0,0,89.65,2623.65,1,1,0,0,0,0,0,1,0
0,1,0,63,1,1,0,1,1,1,1,1,1,108.75,6871.7,0,1,0,0,0,0,1,0,0
0,0,1,13,1,1,0,1,1,0,1,1,1,104.15,1299.1,0,1,0,1,0,1,0,0,0
0,1,1,16,1,0,0,0,0,0,0,0,0,19.35,275.9,0,0,1,0,0,0,0,1,0
1,1,0,35,1,1,1,1,0,0,0,1,1,94.55,3365.4,1,1,0,0,0,0,1,0,0
0,1,1,72,1,1,0,0,0,0,0,0,0,24.25,1784.5,0,0,1,0,1,1,0,0,0
0,1,1,19,1,0,0,0,0,0,0,0,0,20.15,387.7,0,0,1,0,1,0,0,1,0
0,0,0,35,1,1,1,1,1,1,0,0,1,96.75,3403.4,1,1,0,0,0,0,0,1,0
0,0,1,13,1,0,0,0,1,1,0,0,0,53.45,718.1,0,0,0,0,0,0,0,1,0
0,1,1,63,1,0,0,0,0,0,0,0,0,19.55,1245.6,1,0,1,0,1,0,0,1,0
0,1,1,49,0,0,1,0,0,1,0,0,1,35.8,1782.0,0,0,0,1,0,1,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,1,0,1,54.65,54.65,0,0,0,0,0,0,1,0,0
0,1,1,45,1,0,1,0,0,1,0,0,0,54.65,2553.7,1,0,0,0,1,0,0,0,0
0,0,0,38,1,1,0,1,1,0,0,1,1,95.1,3691.2,1,1,0,0,0,1,0,0,0
0,0,0,30,1,0,1,1,0,0,0,0,1,55.3,1530.6,0,0,0,0,0,0,0,0,0
0,0,0,26,1,0,0,1,1,1,0,0,1,85.2,2184.6,1,1,0,1,0,0,1,0,0
0,0,0,10,1,0,0,0,0,1,0,1,1,60.95,629.55,0,0,0,0,0,0,0,1,0
0,0,0,29,1,1,0,1,0,0,0,0,1,55.25,1620.2,0,0,0,1,0,0,1,0,0
0,1,1,71,1,1,1,1,1,1,1,1,1,90.55,6239.05,0,0,0,0,1,1,0,0,0
0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,1,0,0,0,1,0,0,1,0
0,0,0,9,1,0,0,0,1,0,1,1,1,94.05,811.65,1,1,0,0,0,0,1,0,0
0,0,0,69,1,1,1,1,0,1,0,0,1,66.9,4577.9,0,0,0,0,1,0,0,1,0
0,0,0,6,1,0,1,0,0,0,0,0,1,49.45,314.6,0,0,0,0,0,0,1,0,0
0,1,0,14,1,1,0,0,0,1,1,0,1,66.6,979.5,1,0,0,0,0,1,0,0,0
0,0,0,53,1,0,0,1,0,1,0,0,1,80.6,4348.1,1,1,0,0,0,0,0,1,0
0,0,0,54,1,1,0,0,1,1,0,1,1,95.1,5064.85,0,1,0,0,1,0,0,0,0
0,0,0,69,1,0,1,0,1,1,1,1,1,82.45,5555.3,0,0,0,0,1,1,0,0,0
1,0,0,17,1,1,0,0,0,0,1,1,1,94.2,1608.15,0,1,0,0,0,0,1,0,0
0,0,1,43,1,0,1,1,0,0,0,1,1,63.95,2737.05,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,1,0,1,0,0,0,0,0,0
0,1,1,60,1,0,0,0,0,0,0,0,0,19.65,1161.75,1,0,1,0,1,1,0,0,0
0,1,1,66,0,0,0,0,0,1,1,1,0,50.55,3364.55,1,0,0,0,1,0,0,0,0
0,0,0,20,1,1,1,0,0,1,0,0,0,59.2,1191.2,1,0,0,0,0,0,0,0,0
0,1,1,42,1,0,0,0,0,0,0,0,0,20.25,854.9,1,0,1,1,0,0,0,1,0
0,1,1,67,1,0,0,1,0,0,0,0,0,50.55,3431.75,0,0,0,1,0,1,0,0,0
0,1,0,43,1,1,1,1,0,1,1,1,0,86.45,3574.5,0,0,0,0,1,1,0,0,0
0,0,0,27,1,0,0,1,1,1,1,1,0,78.2,2078.95,0,0,0,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,1,0,1,0,0,0,0,1,0
0,0,0,40,1,0,1,0,1,0,0,1,0,67.45,2731.0,1,0,0,0,0,0,1,0,0
0,1,0,40,1,1,0,1,0,1,1,0,0,70.75,2921.75,1,0,0,1,0,1,0,0,0
1,0,0,35,1,0,0,0,1,1,1,1,1,73.0,2471.25,1,0,0,1,0,0,1,0,0
1,1,0,45,1,1,1,0,1,1,0,1,0,75.15,3480.35,1,0,0,0,1,1,0,0,0
0,1,1,68,1,1,1,1,1,1,1,1,1,88.85,6132.7,1,0,0,0,1,1,0,0,0
0,0,0,69,1,1,1,1,1,1,1,1,0,90.65,6322.1,1,0,0,0,1,0,0,1,0
0,0,0,10,1,0,0,0,0,0,0,0,1,21.2,222.65,0,0,1,0,0,0,1,0,0
0,1,0,61,1,0,0,1,1,1,0,1,0,94.15,5731.85,1,1,0,0,0,1,0,0,0
0,1,1,66,1,0,1,1,1,0,1,1,1,103.15,7031.3,1,1,0,1,0,0,0,0,0
1,0,0,45,1,1,0,0,1,0,1,1,1,102.15,4735.35,0,1,0,1,0,0,0,0,0
1,1,0,69,1,0,1,1,0,0,0,1,0,87.3,6055.55,0,1,0,1,0,1,0,0,0
0,0,0,66,1,0,1,1,1,0,0,0,1,61.15,4017.45,0,0,0,0,1,0,0,0,0
0,1,0,50,1,1,1,1,0,0,0,1,1,94.4,4914.9,1,1,0,0,0,1,0,0,0
0,1,1,70,1,1,0,0,0,0,0,0,0,25.35,1715.15,1,0,1,0,1,0,0,1,0
0,0,0,32,1,0,0,0,0,0,0,0,0,19.8,607.7,1,0,1,1,0,0,0,1,0
0,0,0,35,1,1,0,0,0,0,0,0,0,26.2,954.9,1,0,1,1,0,0,0,0,0
0,1,0,19,1,1,0,0,0,0,1,0,1,86.85,1564.4,0,1,0,0,0,0,1,0,0
1,1,0,70,1,1,0,1,0,1,1,1,1,105.55,7195.35,0,1,0,1,0,0,0,0,0
0,1,1,8,1,0,0,0,0,0,0,0,0,44.65,369.15,1,0,0,0,0,0,0,0,0
0,1,1,69,1,1,0,0,0,0,0,0,1,26.0,1796.55,1,0,1,0,1,0,0,0,0
0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,1,1,0,0,1,0,1,0,0
0,0,1,54,1,0,1,1,0,1,1,1,1,105.85,5826.65,1,1,0,1,0,0,1,0,0
0,1,1,4,1,0,0,0,0,0,0,0,0,19.5,96.85,1,0,1,0,1,1,0,0,0
1,0,1,38,1,1,1,0,0,0,0,0,1,80.45,3162.65,1,1,0,0,0,0,0,1,0
1,1,0,52,1,1,1,1,1,0,1,1,1,109.1,5647.95,0,1,0,0,0,0,1,0,0
0,1,0,72,1,1,0,0,0,0,0,0,0,25.0,1849.2,0,0,1,0,1,1,0,0,0
0,1,1,62,1,0,0,0,0,0,0,0,0,20.3,1296.15,0,0,1,0,1,0,0,0,0
0,1,1,70,1,1,0,0,0,0,0,0,0,25.15,1790.15,1,0,1,0,1,1,0,0,0
1,1,0,28,1,1,0,1,0,1,1,1,1,105.8,2998.0,1,1,0,0,0,0,1,0,0
0,1,1,55,1,0,0,0,0,0,0,0,0,20.3,1079.05,0,0,1,0,1,0,0,1,0
0,0,0,71,1,1,0,0,0,0,0,0,0,24.55,1719.15,0,0,1,0,1,0,1,0,0
0,0,0,51,1,0,0,0,0,0,0,0,1,19.85,996.95,0,0,1,1,0,0,0,0,0
0,0,0,29,1,1,0,0,0,0,0,0,1,76.0,2215.25,0,1,0,0,0,1,0,0,0
0,0,1,19,1,0,0,0,0,0,0,0,0,20.5,398.55,0,0,1,0,1,0,0,1,0
0,1,0,72,1,1,1,1,1,0,1,1,1,110.75,7751.7,0,1,0,0,1,0,1,0,0
0,0,0,30,1,1,1,0,1,0,1,1,1,79.3,2427.1,0,0,0,1,0,1,0,0,0
1,0,0,4,1,0,0,0,0,0,0,0,0,20.05,91.45,0,0,1,0,0,0,0,1,0
0,1,1,62,1,0,1,1,1,1,1,1,0,108.15,6825.65,1,1,0,0,1,0,0,1,0
1,1,0,67,1,1,1,1,0,0,0,0,0,83.85,5588.8,1,1,0,0,0,0,0,0,0
0,0,1,62,1,0,0,0,0,0,0,0,0,20.0,1250.1,1,0,1,0,1,0,0,0,0
0,1,1,72,1,0,1,1,1,1,1,1,0,85.3,6129.2,0,0,0,0,1,0,0,0,0
0,0,0,24,1,1,1,0,0,1,0,0,1,84.35,1938.05,0,1,0,0,0,0,1,0,0
0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,424.5,1,0,1,1,0,0,0,1,0
0,0,0,36,0,0,1,0,0,0,0,0,0,31.05,1126.35,0,0,0,0,1,0,0,0,0
0,1,0,20,1,0,0,0,0,0,0,0,0,20.65,417.5,1,0,1,1,0,0,0,1,0
1,1,0,22,1,1,0,0,0,0,0,0,0,25.6,548.8,0,0,1,1,0,0,0,0,0
0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0,1,0,0,1,0,0,0,0
1,1,0,37,1,0,0,0,0,0,0,0,1,72.25,2575.45,1,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,44.0,44.0,1,0,0,0,0,0,1,0,0
0,1,1,36,0,0,1,0,1,1,1,1,0,60.7,2234.55,1,0,0,1,0,1,0,0,0
0,0,0,8,1,0,0,0,0,0,0,0,0,70.7,553.4,1,1,0,0,0,0,0,0,0
1,1,0,72,1,1,0,1,1,1,1,0,0,77.35,5396.25,1,0,0,0,1,1,0,0,0
0,1,1,18,1,0,0,0,0,0,0,0,0,19.8,342.3,1,0,1,1,0,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,0,0,20.4,63.15,0,0,1,0,0,0,0,1,0
0,0,0,21,1,0,0,0,0,0,0,0,0,20.5,402.85,1,0,1,0,0,1,0,0,0
0,1,1,59,1,0,1,1,1,1,1,1,1,86.75,5186.0,1,0,0,0,1,0,1,0,0
0,1,0,72,1,1,0,0,0,0,0,0,1,23.55,1723.95,1,0,1,0,1,0,0,0,0
0,1,1,52,1,1,0,0,1,0,1,1,0,101.25,5301.1,0,1,0,1,0,0,0,0,0
0,0,0,2,1,0,1,0,0,1,0,0,1,54.45,87.3,1,0,0,0,0,0,0,1,0
0,1,0,70,1,1,0,1,1,1,1,0,0,76.1,5264.25,1,0,0,0,1,1,0,0,0
0,1,1,45,1,1,1,1,1,1,1,0,0,81.3,3541.1,0,0,0,0,0,0,0,1,0
0,0,0,31,1,0,1,0,1,1,0,0,0,87.6,2724.25,0,1,0,0,0,0,1,0,0
0,1,1,35,0,0,0,0,0,1,1,0,0,40.9,1383.6,0,0,0,1,0,0,0,1,0
0,1,1,69,1,0,1,1,1,0,0,0,1,59.75,4069.9,1,0,0,0,1,0,0,0,0
0,1,0,7,1,0,1,0,0,0,0,0,1,50.3,355.1,0,0,0,0,0,0,0,0,0
1,0,0,35,1,1,1,0,0,0,1,1,1,99.05,3554.6,0,1,0,0,0,0,1,0,0
0,1,1,23,1,1,0,0,0,0,0,0,0,24.35,538.5,1,0,1,1,0,0,0,1,0
0,1,1,72,1,1,1,1,1,1,1,1,0,114.45,8100.55,1,1,0,0,1,0,0,0,0
0,1,1,16,1,0,0,0,0,0,0,0,0,20.15,341.35,1,0,1,0,0,0,1,0,0
0,1,0,49,1,1,1,1,1,0,0,1,0,71.8,3472.05,0,0,0,1,0,0,1,0,0
0,0,0,9,1,0,0,0,0,0,0,0,1,20.45,147.55,0,0,1,0,0,1,0,0,0
0,0,0,17,0,0,0,0,0,0,0,0,1,25.65,440.2,1,0,0,0,0,0,0,1,0
0,0,0,41,1,1,1,0,0,0,0,0,1,81.3,3190.65,0,1,0,0,0,1,0,0,0
0,0,0,2,1,0,0,1,0,0,0,0,0,74.95,151.75,1,1,0,0,0,0,1,0,0
1,1,0,30,1,1,0,0,0,0,0,0,0,77.9,2351.45,1,1,0,0,0,0,0,1,0
0,1,0,4,0,0,1,0,0,0,0,0,1,29.05,129.6,0,0,0,0,0,0,1,0,0
0,0,0,34,1,0,1,0,1,0,0,0,0,56.95,1889.5,1,0,0,1,0,0,0,1,0
0,0,0,58,1,1,1,0,0,0,0,0,1,79.8,4526.85,0,1,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,1,0,0,0,0,0,1,0,0
0,1,0,21,1,0,0,0,0,0,1,0,0,54.6,1125.2,1,0,0,0,0,0,0,0,0
1,0,0,9,1,0,0,0,0,0,0,1,1,79.55,718.55,1,1,0,0,0,0,1,0,0
0,1,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,0,0,0,0,0,0,0,0,0
0,1,1,16,1,0,1,1,0,0,0,0,1,55.85,857.8,1,0,0,1,0,0,0,1,0
0,1,0,72,1,1,1,0,1,1,1,1,1,111.9,8071.05,1,1,0,0,1,1,0,0,0
0,1,1,65,1,1,0,0,0,0,0,0,0,26.0,1654.85,0,0,1,0,1,1,0,0,0
0,1,0,57,0,0,0,1,1,1,1,1,1,57.5,3265.95,1,0,0,0,1,0,0,0,0
0,1,0,54,0,0,0,1,0,0,0,0,0,30.4,1621.35,1,0,0,0,0,0,1,0,0
0,0,0,11,1,0,0,0,0,0,0,0,1,44.65,472.25,0,0,0,0,0,0,0,1,0
0,0,0,61,1,1,0,1,1,0,1,1,1,103.95,6423.0,0,1,0,1,0,0,1,0,0
0,1,1,3,0,0,0,1,0,0,0,1,0,40.3,92.5,0,0,0,0,0,0,0,1,0
0,1,1,72,1,0,0,0,0,0,0,0,0,20.3,1401.15,1,0,1,0,1,0,0,0,0
1,1,1,32,1,0,0,1,0,0,1,1,1,93.95,2861.45,1,1,0,0,0,0,0,1,0
0,0,0,28,1,0,0,1,0,1,0,0,0,54.65,1517.5,0,0,0,0,0,0,0,0,0
1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,1,0,0,0,0,0,0,0,0
0,1,1,47,1,0,0,0,0,0,0,0,0,20.25,873.4,0,0,1,0,1,1,0,0,0
0,0,0,42,1,0,0,1,0,0,0,0,1,49.55,2077.95,0,0,0,0,0,0,1,0,0
0,1,1,52,1,0,0,0,0,0,0,0,0,20.1,1078.75,0,0,1,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,1,23.45,23.45,1,0,0,0,0,0,1,0,1
0,0,0,4,1,0,0,0,0,0,0,0,1,70.2,237.95,1,1,0,0,0,0,1,0,1
0,0,0,19,0,0,0,0,1,0,1,0,1,39.65,733.35,1,0,0,0,0,0,1,0,1
1,1,0,21,1,0,0,0,0,0,0,0,1,69.1,1474.75,1,1,0,0,0,0,1,0,1
1,0,0,8,1,0,0,0,1,0,1,1,1,92.1,729.95,0,1,0,0,0,0,1,0,1
1,0,0,12,1,1,0,1,0,0,1,0,1,91.3,1094.5,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,1,0,0,0,0,75.3,75.3,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,0,0,0,0,0,0,1,1
0,0,0,46,1,0,0,0,1,1,0,0,0,54.35,2460.15,0,0,0,0,1,1,0,0,1
1,1,1,40,1,1,0,0,0,0,1,1,1,94.55,3640.45,0,1,0,0,0,1,0,0,1
0,1,1,21,1,1,1,1,0,1,1,0,0,77.5,1625.0,1,0,0,1,0,0,0,1,1
0,0,0,6,1,0,1,1,1,1,0,1,1,98.15,567.45,0,1,0,0,0,0,0,0,1
0,0,0,15,1,1,0,1,0,1,0,0,1,58.6,939.7,1,0,0,0,0,1,0,0,1
0,0,0,27,1,1,0,0,0,0,1,1,1,94.55,2724.6,0,1,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,1,19.6,19.6,0,0,1,0,0,0,0,1,1
0,1,1,47,1,1,0,1,0,0,1,1,1,99.35,4749.15,1,1,0,0,0,0,1,0,1
0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,453.75,1,1,0,0,0,0,1,0,1
0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,0,0,0,0,0,0,0,1,1
0,0,0,8,1,0,0,0,0,0,0,0,1,45.15,438.4,1,0,0,0,0,0,0,1,1
0,0,0,2,1,1,0,0,0,0,1,1,1,96.0,174.8,0,1,0,0,0,0,1,0,1
0,0,0,2,0,0,0,0,1,0,1,1,1,49.25,90.35,1,0,0,0,0,0,1,0,1
0,0,0,1,1,0,0,1,0,0,0,0,1,74.3,74.3,0,1,0,0,0,1,0,0,1
0,1,1,14,1,0,0,1,0,1,0,1,1,89.65,1208.35,0,1,0,0,0,1,0,0,1
1,1,0,6,1,0,0,0,1,0,1,1,1,95.75,573.75,1,1,0,0,0,0,1,0,1
1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,0,0,0,0,0,1,0,1
1,0,0,20,1,1,0,0,0,0,0,1,1,85.8,1727.5,0,1,0,0,0,1,0,0,1
1,0,0,37,1,1,0,0,0,0,0,0,1,76.25,2841.55,0,1,0,0,0,0,1,0,1
0,1,1,29,1,0,1,0,0,0,1,1,0,94.65,2649.15,1,1,0,0,0,1,0,0,1
0,1,0,21,1,1,1,0,1,0,1,1,1,104.4,2200.25,0,1,0,0,0,0,0,0,1
0,1,1,19,1,1,0,0,1,1,1,1,0,103.3,2012.7,1,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,28.3,1,0,1,1,0,1,0,0,1
1,1,0,27,1,1,1,0,0,1,1,1,1,104.3,2867.75,0,1,0,0,0,0,0,0,1
0,1,1,43,1,0,0,0,0,0,1,0,0,56.15,2499.3,0,0,0,0,0,0,1,0,1
0,1,1,6,1,0,0,1,0,0,0,1,1,83.55,477.55,1,1,0,0,0,1,0,0,1
0,0,0,5,1,0,0,1,0,0,1,1,1,96.25,512.45,0,1,0,0,0,0,1,0,1
0,1,0,2,1,0,0,1,1,0,0,0,0,79.7,165.0,0,1,0,0,0,0,0,0,1
0,1,0,24,1,0,0,1,1,0,1,1,1,99.3,2431.35,0,1,0,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0,1,52.2,52.2,0,0,0,0,0,0,1,0,1
0,0,0,18,1,1,0,0,0,1,1,0,1,88.35,1639.3,0,1,0,0,0,0,1,0,1
1,0,0,36,1,1,1,0,0,0,1,0,1,90.85,3186.7,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,1,1,0,0,0,0,1,0,1
1,1,0,16,1,1,0,0,0,0,0,1,1,85.35,1375.15,0,1,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,24.6,24.6,0,0,0,0,0,0,1,0,1
1,1,0,43,1,1,0,0,1,1,1,1,1,107.55,4533.9,0,1,0,1,0,0,1,0,1
0,0,0,1,1,1,0,0,0,0,0,0,1,74.95,74.95,1,1,0,0,0,0,1,0,1
0,1,1,36,1,1,0,1,1,0,1,0,1,97.35,3457.9,0,1,0,0,0,0,0,0,1
0,1,0,53,1,1,0,1,0,0,1,1,1,98.4,5149.5,0,1,0,0,0,1,0,0,1
0,1,0,22,1,0,0,0,1,0,1,1,1,94.7,1914.9,1,1,0,0,0,1,0,0,1
0,0,0,19,1,1,1,1,0,0,0,1,1,95.15,1789.25,0,1,0,0,0,0,1,0,1
0,0,0,13,1,1,0,1,1,1,0,0,0,89.4,1132.35,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1,0,1,0,0,0,0,1,1
0,1,1,1,1,0,0,0,0,0,0,0,1,70.65,70.65,1,1,0,0,0,0,0,1,1
0,1,0,28,1,0,1,0,0,0,1,1,1,92.35,2602.9,0,1,0,0,0,0,0,1,1
1,0,0,16,1,1,0,0,0,0,1,1,1,96.4,1581.2,0,1,0,0,0,0,1,0,1
0,1,1,70,1,1,1,1,1,1,1,1,1,114.2,7723.9,0,1,0,0,1,0,0,0,1
0,1,0,66,1,1,0,1,1,0,1,1,1,105.0,7133.25,1,1,0,0,0,1,0,0,1
1,0,0,8,1,0,0,0,0,0,0,0,1,69.7,560.85,1,1,0,0,0,0,1,0,1
0,1,1,28,1,0,0,0,0,0,0,1,1,81.05,2227.1,0,1,0,0,0,0,1,0,1
1,1,0,57,0,0,0,0,0,0,1,1,1,44.85,2572.95,1,0,0,0,0,0,1,0,1
0,1,0,40,1,1,0,1,0,0,1,1,1,101.3,4113.1,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,1,0,0,0,1,74.9,74.9,0,1,0,0,0,0,1,0,1
0,0,0,58,1,1,0,1,1,0,1,1,1,103.25,6017.65,1,1,0,1,0,0,0,0,1
1,0,0,4,1,0,0,0,0,0,1,0,1,78.85,292.8,0,1,0,0,0,0,1,0,1
0,1,0,16,0,0,0,0,0,1,1,1,1,49.95,810.2,0,0,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,46.05,80.35,1,0,0,0,0,0,0,0,1
0,0,0,61,1,1,1,0,1,1,1,1,1,111.6,6876.05,1,1,0,0,1,1,0,0,1
0,0,0,1,1,1,0,0,0,0,0,0,0,76.0,76.0,0,1,0,0,0,0,1,0,1
0,1,1,17,1,1,0,0,1,0,1,0,0,88.25,1460.65,0,1,0,0,0,0,1,0,1
1,0,0,38,1,0,0,1,1,1,1,0,1,70.15,2497.35,1,0,0,1,0,1,0,0,1
0,0,0,7,1,0,0,0,0,0,0,1,1,79.3,523.15,0,1,0,0,0,0,1,0,1
